transaction_id,user_id,amount,payment_method,failure_reason,timestamp,hour_of_day,day_of_week,device_type,retry_count,past_success_rate,preferred_channel,retry_success
e4bd3e73-8eb,U00845,930.08,netbanking,daily_limit_exceeded,2026-07-30 11:03:26.668495,11,3,mobile_web,0,0.85,whatsapp,1
f5db2938-ba9,U00658,43.71,upi,card_declined_by_bank,2026-07-21 20:48:56.668495,20,1,desktop_web,3,0.81,email,1
72732147-da4,U00365,871.72,credit_card,wrong_otp,2026-07-28 06:43:51.669209,6,1,mobile_web,2,0.72,sms,0
4e92be3c-4c8,U00505,1767.35,upi,wrong_otp,2026-07-17 10:48:06.669209,10,4,ios,1,0.71,sms,0
8801c4b2-e63,U00916,731.58,upi,network_timeout,2026-06-05 01:58:24.670220,1,4,desktop_web,2,0.87,sms,1
bbce3357-ba8,U00233,369.82,netbanking,wrong_otp,2026-08-13 17:16:45.670220,17,3,mobile_web,1,0.68,email,1
4ed3bb71-dbd,U00359,807.64,upi,network_timeout,2026-07-16 22:05:30.671228,22,3,ios,3,0.66,whatsapp,1
5ccd9865-748,U00191,2056.74,upi,wrong_otp,2026-07-19 22:20:28.671228,22,6,desktop_web,2,0.91,sms,1
d59e5931-5ca,U00369,1829.09,upi,bank_server_down,2026-08-08 04:16:53.672227,4,5,desktop_web,2,0.66,sms,0
24c886a9-ff6,U00998,88.9,debit_card,expired_card,2026-07-01 23:03:57.672227,23,2,ios,2,0.69,whatsapp,0
d08963b9-bd5,U00824,1053.63,credit_card,network_timeout,2026-08-21 07:07:32.673227,7,4,mobile_web,2,0.71,sms,1
96e831f7-c7b,U00625,1806.21,upi,insufficient_balance,2026-06-16 23:56:05.673227,23,1,android,3,0.7,sms,0
94b65be5-f71,U00645,1743.96,credit_card,network_timeout,2026-07-10 19:52:46.674227,19,4,ios,1,0.74,sms,1
e682e421-f9c,U00070,1333.1,credit_card,wrong_otp,2026-08-18 00:33:40.674227,0,1,ios,3,0.83,whatsapp,0
d55000ec-599,U00149,374.18,upi,insufficient_balance,2026-08-19 03:10:10.675227,3,2,mobile_web,0,0.82,email,0
3481264c-c43,U00620,1835.52,upi,wrong_otp,2026-08-22 02:20:50.675227,2,5,android,0,0.66,email,1
3d691a7b-b9e,U00395,717.73,upi,wrong_otp,2026-08-15 00:43:34.676227,0,5,ios,3,0.71,sms,1
5888aca3-341,U00747,580.37,debit_card,wrong_otp,2026-06-06 03:08:04.676227,3,5,desktop_web,0,0.67,whatsapp,1
ef2263e0-288,U00291,1645.03,debit_card,insufficient_balance,2026-07-14 21:41:16.676227,21,1,android,0,0.71,email,0
2d3bdf30-a4c,U00821,1394.6,netbanking,expired_card,2026-07-18 00:48:51.677731,0,5,mobile_web,1,0.99,whatsapp,0
25ab750a-aaa,U00528,720.01,credit_card,bank_server_down,2026-08-20 11:21:30.677731,11,3,mobile_web,3,0.82,sms,1
52034e3b-d30,U00221,445.19,debit_card,card_declined_by_bank,2026-08-14 17:36:46.678736,17,4,android,0,0.5,email,1
9a4944b3-f47,U00993,697.05,upi,wrong_otp,2026-06-12 13:13:29.678736,13,4,mobile_web,1,0.68,whatsapp,1
449ec80e-968,U00940,857.72,netbanking,insufficient_balance,2026-07-24 04:57:08.678736,4,4,desktop_web,3,0.59,email,0
3a2f6485-580,U00628,192.14,credit_card,card_declined_by_bank,2026-07-27 18:32:21.679984,18,0,mobile_web,2,0.79,whatsapp,0
9244cb6c-7c3,U00425,1728.79,upi,expired_card,2026-07-13 04:18:54.679984,4,0,ios,2,0.99,email,0
e8016047-225,U00966,897.0,wallet,bank_server_down,2026-08-06 00:59:28.680982,0,3,android,1,0.68,email,1
966e7418-c55,U00199,361.72,upi,bank_server_down,2026-08-17 17:59:14.680982,17,0,android,1,0.61,sms,0
3886a187-d9f,U00251,628.31,upi,insufficient_balance,2026-08-09 08:08:39.681982,8,6,mobile_web,2,0.92,whatsapp,1
c3364060-5db,U00657,59.37,debit_card,card_declined_by_bank,2026-07-28 17:38:21.681982,17,1,ios,2,0.78,sms,0
1b88ad3e-8d0,U00324,401.23,upi,wrong_otp,2026-06-09 19:18:07.682982,19,1,mobile_web,3,0.63,whatsapp,1
515b0556-195,U00315,395.19,debit_card,daily_limit_exceeded,2026-08-08 16:10:28.682982,16,5,mobile_web,3,0.78,email,1
57b330d8-035,U00769,1839.18,upi,wrong_otp,2026-07-23 00:35:27.683983,0,3,ios,0,0.99,whatsapp,1
21a44e53-e0b,U00547,335.54,credit_card,wrong_otp,2026-07-19 00:06:39.683983,0,6,mobile_web,2,0.75,email,0
96aba58c-d2d,U00175,1312.94,credit_card,wrong_otp,2026-07-05 19:43:47.684982,19,6,desktop_web,2,0.9,email,1
49f5c60f-cbc,U00773,303.05,upi,insufficient_balance,2026-07-07 01:35:07.684982,1,1,mobile_web,0,0.93,sms,1
46d214d1-6d9,U00288,377.33,upi,insufficient_balance,2026-06-03 00:47:11.685982,0,2,android,1,0.82,whatsapp,1
f85ff803-c28,U00126,1236.2,upi,bank_server_down,2026-06-24 04:56:27.685982,4,2,mobile_web,0,0.63,email,0
2608afcf-7af,U00180,111.36,upi,card_declined_by_bank,2026-06-10 09:30:18.685982,9,2,android,3,0.87,whatsapp,1
1e66b016-b4c,U00250,9577.83,wallet,wrong_otp,2026-06-19 23:55:08.687485,23,4,desktop_web,1,0.59,whatsapp,0
f5511af9-d27,U00833,434.93,credit_card,insufficient_balance,2026-06-06 22:28:17.687485,22,5,ios,3,0.66,email,0
17df95fb-550,U00923,2672.72,credit_card,insufficient_balance,2026-07-31 19:13:55.688490,19,4,mobile_web,1,0.67,sms,1
625855d6-4ea,U00008,6383.85,credit_card,network_timeout,2026-08-14 13:01:42.689091,13,4,mobile_web,2,0.71,whatsapp,0
5abf417a-494,U00604,120.48,upi,bank_server_down,2026-07-01 17:05:11.689597,17,2,ios,3,0.84,sms,1
15e33a21-5d4,U00126,536.64,credit_card,insufficient_balance,2026-07-27 14:38:09.689597,14,0,desktop_web,3,0.63,email,1
22c2a782-a08,U00035,545.65,upi,wrong_otp,2026-06-10 13:42:01.690599,13,2,ios,1,0.6,whatsapp,1
a0301573-1cb,U00403,1980.09,upi,card_declined_by_bank,2026-07-26 17:41:23.690599,17,6,ios,2,0.79,email,1
d7902c2c-82f,U00870,3999.5,debit_card,insufficient_balance,2026-06-21 22:22:52.691598,22,6,ios,1,0.75,sms,1
75eb2382-185,U00635,1760.09,upi,insufficient_balance,2026-07-12 07:06:21.691598,7,6,mobile_web,3,0.53,email,0
f7612b40-0ba,U00422,2442.17,upi,daily_limit_exceeded,2026-08-15 13:00:08.692599,13,5,ios,2,0.74,email,1
4895f977-ee7,U00011,374.59,credit_card,card_declined_by_bank,2026-07-12 04:29:54.692599,4,6,desktop_web,0,0.71,email,1
000bf74f-ab6,U00324,3354.9,upi,expired_card,2026-08-05 18:50:15.692599,18,2,mobile_web,3,0.63,whatsapp,0
3975c37a-7b8,U00983,861.98,debit_card,wrong_otp,2026-07-14 01:28:39.694102,1,1,desktop_web,1,0.77,sms,1
f964bbe2-b4f,U00114,927.66,upi,insufficient_balance,2026-06-28 18:40:52.694102,18,6,ios,2,0.75,sms,1
e4984f16-42e,U00671,1115.33,credit_card,insufficient_balance,2026-06-23 13:42:25.695107,13,1,android,0,0.47,email,0
a90b1e4d-834,U00937,299.76,credit_card,wrong_otp,2026-06-02 14:26:35.695107,14,1,ios,3,0.89,email,1
39086452-139,U00660,731.33,upi,network_timeout,2026-07-19 14:02:20.696107,14,6,android,1,0.69,sms,1
883b1d1f-348,U00150,1662.77,upi,network_timeout,2026-07-05 18:12:03.696107,18,6,mobile_web,2,0.82,email,0
ac089bb4-4ba,U00843,810.17,wallet,insufficient_balance,2026-07-28 22:17:57.696107,22,1,desktop_web,1,0.84,whatsapp,1
5af9de2c-4f7,U00136,546.42,upi,insufficient_balance,2026-07-21 13:16:31.697610,13,1,mobile_web,3,0.66,email,1
8bdf9d06-535,U00967,536.74,wallet,card_declined_by_bank,2026-07-21 16:13:33.697610,16,1,desktop_web,2,0.99,sms,1
0ea2bf06-962,U00780,913.35,upi,wrong_otp,2026-06-25 23:07:29.698614,23,3,ios,2,0.81,email,1
c4e7c926-698,U00157,242.09,upi,insufficient_balance,2026-08-14 19:50:14.698614,19,4,android,0,0.85,sms,0
e04a30db-971,U00780,241.73,upi,card_declined_by_bank,2026-08-14 05:05:34.698614,5,4,mobile_web,2,0.81,email,0
4841fdda-fdd,U00009,706.61,credit_card,bank_server_down,2026-08-20 05:29:51.699955,5,3,ios,0,0.86,whatsapp,0
fb73f136-e63,U00395,442.12,netbanking,insufficient_balance,2026-08-21 03:11:05.699955,3,4,android,3,0.71,sms,0
b589dd65-d77,U00674,887.5,credit_card,daily_limit_exceeded,2026-07-31 19:28:54.700963,19,4,android,1,0.57,sms,0
01687879-57a,U00357,1480.26,wallet,card_declined_by_bank,2026-08-22 06:49:06.700963,6,5,ios,2,0.74,email,0
0117aea5-70e,U00044,1725.5,upi,expired_card,2026-06-19 22:19:50.701963,22,4,desktop_web,0,0.56,whatsapp,0
20046cbf-7e9,U00997,712.71,upi,bank_server_down,2026-07-18 00:33:31.701963,0,5,android,1,0.88,whatsapp,1
6c80312b-3e2,U00446,2896.07,upi,bank_server_down,2026-06-04 16:39:55.702962,16,3,android,3,0.83,email,1
317afb6c-533,U00473,7738.56,upi,daily_limit_exceeded,2026-08-05 05:46:19.702962,5,2,ios,3,0.99,email,0
68ae97f4-650,U00255,354.25,upi,card_declined_by_bank,2026-07-01 23:42:16.703963,23,2,desktop_web,2,0.71,email,0
f73dcfd1-4fe,U00924,391.17,upi,insufficient_balance,2026-08-27 01:51:56.703963,1,3,ios,0,0.96,email,1
914a925e-b04,U00879,780.52,debit_card,bank_server_down,2026-06-23 20:45:24.704963,20,1,mobile_web,1,0.96,sms,1
a552e659-aec,U00287,2059.13,upi,insufficient_balance,2026-06-27 03:35:13.704963,3,5,android,3,0.87,email,0
399b4047-d16,U00494,337.74,debit_card,insufficient_balance,2026-07-12 17:11:23.705963,17,6,ios,2,0.99,whatsapp,1
79a13f45-5de,U00006,2390.85,upi,bank_server_down,2026-08-27 04:16:55.705963,4,3,android,2,0.99,email,1
1358a894-5f5,U00927,1299.25,debit_card,insufficient_balance,2026-08-05 01:15:42.705963,1,2,android,0,0.84,email,1
d8ba0775-a67,U00577,3171.76,upi,card_declined_by_bank,2026-06-23 18:50:02.707467,18,1,android,0,0.9,sms,1
cea7915d-bb1,U00988,862.76,upi,expired_card,2026-07-04 05:38:30.707467,5,5,android,3,0.75,whatsapp,0
a6351732-233,U00969,427.15,upi,insufficient_balance,2026-06-24 17:57:24.708472,17,2,android,1,0.57,email,0
2aa5b31e-229,U00051,1043.4,upi,insufficient_balance,2026-06-27 18:54:23.709027,18,5,android,3,0.72,email,1
d8e2ec8f-eab,U00170,1132.86,upi,insufficient_balance,2026-07-19 11:46:10.709027,11,6,android,2,0.65,sms,0
793c6d24-7c3,U00580,148.22,upi,network_timeout,2026-06-07 20:49:23.710039,20,6,desktop_web,2,0.83,sms,1
29eb2bd0-477,U00829,283.06,upi,insufficient_balance,2026-06-18 15:51:21.710039,15,3,mobile_web,3,0.74,email,0
c8fe41aa-e16,U00100,395.41,upi,card_declined_by_bank,2026-06-13 04:00:50.711046,4,5,desktop_web,0,0.57,sms,0
4d742d10-c07,U00486,10666.56,upi,wrong_otp,2026-08-12 05:18:55.711046,5,2,desktop_web,0,0.68,sms,1
55291de9-821,U00056,162.48,upi,network_timeout,2026-08-03 06:51:28.712047,6,0,desktop_web,3,0.65,email,1
ca98d37a-874,U00686,380.55,credit_card,wrong_otp,2026-08-06 20:51:28.712047,20,3,desktop_web,1,0.74,sms,1
27956ed5-a82,U00789,248.96,debit_card,bank_server_down,2026-06-16 20:06:05.713046,20,1,ios,0,0.53,sms,0
eea0114e-c6c,U00527,4833.82,debit_card,card_declined_by_bank,2026-07-31 23:15:55.713046,23,4,android,2,0.79,sms,1
8ab02de8-65a,U00939,239.88,upi,wrong_otp,2026-07-28 12:29:46.714046,12,1,desktop_web,0,0.7,email,1
a4f8b8b7-0e3,U00437,536.98,upi,bank_server_down,2026-08-11 10:49:04.715048,10,1,android,1,0.57,sms,0
34014cab-c44,U00918,3311.65,debit_card,expired_card,2026-08-05 20:20:19.715048,20,2,mobile_web,1,0.71,email,1
3870f604-61e,U00825,1352.6,credit_card,bank_server_down,2026-06-15 21:05:44.716046,21,0,mobile_web,2,0.99,sms,1
ca2b1e2d-e69,U00960,319.85,upi,daily_limit_exceeded,2026-08-19 00:01:57.716046,0,2,ios,0,0.88,email,1
dd55e537-d1f,U00329,337.35,upi,bank_server_down,2026-06-03 16:46:33.716046,16,2,ios,0,0.87,email,0
2dc3ae02-42d,U00119,854.29,credit_card,wrong_otp,2026-06-28 22:04:42.717554,22,6,desktop_web,3,0.89,whatsapp,1
af3630d2-be7,U00082,575.94,credit_card,wrong_otp,2026-07-20 01:41:46.717554,1,0,mobile_web,3,0.99,email,1
21ea68e7-c87,U00128,30.7,upi,bank_server_down,2026-06-06 17:20:51.718559,17,5,ios,3,0.79,sms,1
78e26fc0-5f4,U00847,791.82,upi,card_declined_by_bank,2026-06-11 15:04:16.718559,15,3,ios,3,0.99,sms,1
bad9215d-33c,U00589,456.25,credit_card,network_timeout,2026-07-28 10:19:17.718559,10,1,android,3,0.65,sms,1
c3c554b7-52b,U00937,257.52,upi,insufficient_balance,2026-07-31 14:16:10.719913,14,4,android,2,0.89,email,0
68053d9c-907,U00484,612.65,upi,insufficient_balance,2026-06-10 13:34:01.719913,13,2,android,0,0.67,whatsapp,0
ac954024-c83,U00994,515.39,upi,insufficient_balance,2026-06-30 01:51:08.720921,1,1,ios,1,0.63,sms,0
d4e436e0-d4a,U00077,172.23,upi,bank_server_down,2026-08-23 18:08:59.720921,18,6,ios,1,0.74,email,1
041c1e30-487,U00857,219.1,upi,wrong_otp,2026-08-07 23:21:53.721921,23,4,android,1,0.85,whatsapp,1
a75c1ccc-206,U00045,545.69,upi,network_timeout,2026-08-09 20:49:40.721921,20,6,desktop_web,3,0.67,sms,0
a2ee5295-57c,U00086,360.83,upi,bank_server_down,2026-08-19 11:10:34.722921,11,2,android,1,0.92,email,1
94233558-885,U00940,682.42,wallet,insufficient_balance,2026-06-13 01:35:19.722921,1,5,desktop_web,1,0.59,email,1
d302a889-b7d,U00389,783.58,netbanking,expired_card,2026-08-24 01:54:05.723921,1,0,desktop_web,1,0.69,sms,0
39a67355-6cf,U00615,781.45,upi,bank_server_down,2026-08-16 04:26:29.723921,4,6,android,3,0.8,email,1
7d82c062-cd3,U00724,94.03,credit_card,insufficient_balance,2026-08-13 13:19:55.724921,13,3,ios,1,0.81,email,0
21c00e7a-513,U00476,268.5,credit_card,network_timeout,2026-08-02 17:11:05.724921,17,6,mobile_web,3,0.87,sms,1
f4a0e98e-458,U00549,512.29,debit_card,daily_limit_exceeded,2026-06-28 21:16:52.725921,21,6,android,3,0.69,whatsapp,0
b02ba011-ff6,U00164,1413.83,credit_card,insufficient_balance,2026-06-03 09:13:24.725921,9,2,mobile_web,2,0.92,whatsapp,1
b9ca0e6c-a2b,U00378,131.44,upi,bank_server_down,2026-08-05 08:10:45.725921,8,2,android,0,0.99,sms,1
158330e1-21e,U00684,706.5,upi,insufficient_balance,2026-06-03 00:05:06.727424,0,2,desktop_web,0,0.6,whatsapp,1
8c84b460-651,U00745,342.34,upi,network_timeout,2026-08-16 13:53:23.727424,13,6,mobile_web,1,0.67,sms,1
cad82fed-b12,U00778,1150.89,upi,wrong_otp,2026-06-12 21:14:05.728429,21,4,desktop_web,2,0.77,email,0
5b08afda-ded,U00317,907.43,upi,bank_server_down,2026-08-24 11:43:12.728429,11,0,android,3,0.73,whatsapp,1
ae2f7b5f-c27,U00501,860.32,debit_card,network_timeout,2026-07-21 03:58:29.729296,3,1,ios,1,0.99,email,1
220a8954-23d,U00280,3376.91,credit_card,card_declined_by_bank,2026-08-11 14:01:28.729296,14,1,ios,2,0.8,sms,1
85da0dac-05e,U00637,287.24,credit_card,insufficient_balance,2026-08-02 08:54:41.729296,8,6,android,1,0.79,sms,0
6ea46e11-c1b,U00762,858.6,debit_card,wrong_otp,2026-06-18 01:05:43.731112,1,3,mobile_web,1,0.99,sms,1
54be3aaf-ee2,U00822,620.47,wallet,network_timeout,2026-08-13 23:22:16.731112,23,3,mobile_web,3,0.99,email,1
ca26d13a-d70,U00073,1378.33,credit_card,wrong_otp,2026-08-10 03:23:36.732124,3,0,android,2,0.99,sms,1
fa5f37d6-23b,U00414,397.28,upi,daily_limit_exceeded,2026-07-03 17:33:05.732124,17,4,mobile_web,1,0.83,email,0
6ec3e978-283,U00149,934.76,upi,network_timeout,2026-07-05 04:21:00.733123,4,6,ios,0,0.82,email,1
375973c5-3db,U00324,317.01,debit_card,network_timeout,2026-08-04 17:08:00.733123,17,1,ios,0,0.63,whatsapp,1
74bf624d-127,U00277,226.09,credit_card,bank_server_down,2026-06-29 20:45:48.734123,20,0,mobile_web,0,0.69,sms,1
6f265876-339,U00679,497.98,upi,card_declined_by_bank,2026-08-21 12:12:35.734123,12,4,android,3,0.97,email,1
6775c27e-f48,U00604,2112.27,credit_card,insufficient_balance,2026-07-23 18:17:02.735123,18,3,desktop_web,2,0.84,sms,1
7ff1a84d-997,U00257,1140.65,credit_card,wrong_otp,2026-08-15 11:01:41.735123,11,5,mobile_web,1,0.67,whatsapp,1
3ea5c374-02d,U00412,886.69,debit_card,wrong_otp,2026-07-18 12:24:21.736124,12,5,mobile_web,3,0.55,email,0
2b7d9474-bea,U00082,62.24,upi,insufficient_balance,2026-07-22 14:53:28.736842,14,2,android,2,0.99,email,1
096e0867-0b0,U00603,967.47,netbanking,bank_server_down,2026-07-28 20:08:47.736842,20,1,desktop_web,2,0.98,email,1
b50afcbc-f72,U00666,639.33,debit_card,insufficient_balance,2026-06-16 03:52:05.737852,3,1,ios,2,0.74,sms,0
33d351f1-072,U00218,644.97,credit_card,bank_server_down,2026-06-18 13:43:31.738381,13,3,ios,0,0.71,sms,1
baa68acb-11d,U00496,207.14,debit_card,network_timeout,2026-07-03 14:36:30.738696,14,4,desktop_web,0,0.62,sms,1
011907d3-dcf,U00735,674.5,credit_card,insufficient_balance,2026-08-05 09:36:47.739200,9,2,desktop_web,0,0.85,email,0
28a87410-c5a,U00550,170.74,netbanking,network_timeout,2026-08-27 12:48:50.739742,12,3,android,0,0.79,whatsapp,1
445d320a-1ec,U00760,3825.74,credit_card,wrong_otp,2026-07-02 19:02:57.739742,19,3,android,1,0.69,sms,1
ea75598c-21a,U00489,1115.5,wallet,card_declined_by_bank,2026-07-11 04:03:25.741051,4,5,ios,3,0.91,email,0
85a7ac0b-a19,U00055,1655.97,debit_card,network_timeout,2026-05-31 11:32:58.741051,11,6,desktop_web,0,0.92,sms,1
bc86c00c-9f1,U00756,1573.49,upi,wrong_otp,2026-07-17 17:54:05.742050,17,4,ios,1,0.85,whatsapp,0
6ebb819a-f05,U00104,2252.5,upi,insufficient_balance,2026-08-22 15:00:14.742050,15,5,mobile_web,3,0.76,whatsapp,1
342d039a-a69,U00083,363.86,netbanking,expired_card,2026-08-07 09:37:39.743050,9,4,ios,1,0.7,email,1
0f5b16fc-8c8,U00045,273.8,upi,card_declined_by_bank,2026-06-10 09:44:25.743050,9,2,ios,0,0.67,sms,0
62b2aebd-154,U00832,815.51,upi,daily_limit_exceeded,2026-08-23 07:23:12.744050,7,6,ios,2,0.63,sms,0
23b08dfc-cb6,U00128,458.34,netbanking,bank_server_down,2026-07-12 13:13:14.744050,13,6,desktop_web,1,0.79,sms,1
cb33e36f-4b2,U00594,381.99,wallet,insufficient_balance,2026-08-26 05:11:09.745053,5,2,ios,3,0.94,whatsapp,1
a1ae9a30-af6,U00111,657.9,debit_card,daily_limit_exceeded,2026-07-10 14:35:49.745053,14,4,ios,3,0.78,whatsapp,0
8e48f47b-7d9,U00825,1898.68,netbanking,insufficient_balance,2026-06-08 00:59:01.746052,0,0,desktop_web,1,0.99,sms,0
9a87392f-a67,U00731,326.55,upi,expired_card,2026-08-25 16:23:16.746052,16,1,android,3,0.63,whatsapp,0
d93672ee-dd1,U00378,486.88,upi,insufficient_balance,2026-08-17 19:03:06.746052,19,0,mobile_web,2,0.99,sms,0
e401af8a-7b4,U00792,456.49,debit_card,wrong_otp,2026-06-24 17:09:29.747558,17,2,android,0,0.82,email,1
26b0f834-e7d,U00942,165.47,upi,daily_limit_exceeded,2026-06-08 19:15:51.747558,19,0,android,1,0.88,whatsapp,1
ab4dff80-87a,U00953,1186.29,debit_card,bank_server_down,2026-07-05 16:01:05.748564,16,6,android,0,0.99,email,1
86e46abc-c6c,U00437,1732.81,netbanking,insufficient_balance,2026-07-18 03:37:25.749193,3,5,ios,2,0.57,sms,1
05f032fb-936,U00921,1095.33,upi,insufficient_balance,2026-07-22 08:13:31.749699,8,2,android,3,0.63,whatsapp,0
879e8dc1-28d,U00543,1122.03,upi,wrong_otp,2026-07-10 13:32:13.749699,13,4,android,3,0.99,email,0
59cd71fb-400,U00406,716.38,credit_card,wrong_otp,2026-07-12 19:02:02.750701,19,6,ios,1,0.62,whatsapp,1
47b396e6-6ed,U00221,767.04,debit_card,bank_server_down,2026-07-28 10:06:53.750701,10,1,mobile_web,0,0.5,email,0
b91428c5-26c,U00893,3150.1,upi,insufficient_balance,2026-06-01 12:40:36.751701,12,0,desktop_web,1,0.96,email,1
96620eba-06c,U00287,1006.84,credit_card,network_timeout,2026-06-24 08:45:45.751701,8,2,ios,1,0.87,email,1
12773af1-5a1,U00596,85.9,upi,insufficient_balance,2026-06-03 17:46:34.752701,17,2,mobile_web,2,0.74,sms,1
64475071-ba7,U00991,2848.17,upi,insufficient_balance,2026-06-01 13:10:04.752701,13,0,desktop_web,3,0.47,email,1
4e9dbde0-dfc,U00224,303.37,upi,insufficient_balance,2026-06-27 21:46:28.753701,21,5,android,1,0.71,email,0
b372f0b3-093,U00114,160.95,upi,bank_server_down,2026-07-01 22:51:15.753701,22,2,mobile_web,2,0.75,sms,0
a7d9fadb-9a9,U00191,285.5,upi,network_timeout,2026-08-12 07:13:45.754701,7,2,ios,1,0.91,sms,1
465ae0c4-64e,U00304,192.27,credit_card,wrong_otp,2026-07-04 05:20:23.754701,5,5,mobile_web,3,0.78,sms,1
52a3f1ab-6f2,U00020,835.37,upi,insufficient_balance,2026-07-06 04:57:00.755700,4,0,android,3,0.99,email,1
592df512-c9d,U00064,377.18,debit_card,daily_limit_exceeded,2026-08-18 10:48:14.755700,10,1,mobile_web,3,0.9,whatsapp,0
f98e2dd1-b9a,U00663,514.34,upi,network_timeout,2026-08-27 15:21:43.756701,15,3,desktop_web,0,0.7,whatsapp,1
2d088479-35f,U00769,210.79,upi,wrong_otp,2026-08-02 05:55:22.756701,5,6,android,1,0.99,whatsapp,1
09316826-116,U00301,564.28,debit_card,wrong_otp,2026-06-07 16:28:01.757701,16,6,ios,3,0.7,sms,1
1c3ff162-970,U00889,359.37,credit_card,card_declined_by_bank,2026-06-03 13:53:22.758206,13,2,desktop_web,3,0.95,whatsapp,0
51f8a2c4-407,U00284,147.47,upi,insufficient_balance,2026-06-10 21:05:36.758709,21,2,desktop_web,2,0.99,email,0
8a9c15c7-43f,U00483,749.72,upi,wrong_otp,2026-07-19 00:36:34.758709,0,6,android,3,0.81,sms,0
a4d6aeea-f60,U00950,3983.69,debit_card,insufficient_balance,2026-06-10 13:04:40.759717,13,2,android,3,0.74,email,1
99aafc4c-a9f,U00127,754.54,wallet,wrong_otp,2026-07-08 15:07:37.759717,15,2,desktop_web,0,0.7,sms,1
13fd7c91-b13,U00676,808.37,upi,network_timeout,2026-06-09 21:52:18.760715,21,1,desktop_web,3,0.61,email,1
7a9db5cb-043,U00878,2129.05,debit_card,wrong_otp,2026-07-29 16:57:09.760715,16,2,ios,0,0.78,email,1
84489bf5-ce6,U00105,305.43,debit_card,wrong_otp,2026-07-01 02:39:16.760715,2,2,ios,3,0.84,sms,1
2af994f0-b6a,U00520,680.77,debit_card,insufficient_balance,2026-08-25 23:03:24.762213,23,1,desktop_web,2,0.53,sms,0
a7297308-6c1,U00630,668.51,credit_card,card_declined_by_bank,2026-07-26 04:23:49.762213,4,6,ios,3,0.53,email,1
4d6d3378-e0a,U00506,879.56,upi,wrong_otp,2026-06-23 23:05:30.763221,23,1,android,3,0.69,whatsapp,1
256d9831-c52,U00987,261.61,upi,bank_server_down,2026-07-10 08:27:25.763221,8,4,mobile_web,0,0.91,whatsapp,1
47fc037a-365,U00022,839.06,upi,insufficient_balance,2026-07-14 23:48:08.764221,23,1,android,2,0.79,email,1
4a242991-891,U00381,575.37,upi,wrong_otp,2026-06-26 15:02:14.764221,15,4,ios,0,0.69,whatsapp,1
e44fc537-34a,U00201,433.48,credit_card,bank_server_down,2026-08-04 18:52:46.765221,18,1,desktop_web,2,0.86,whatsapp,1
b3a8c36f-9ea,U00325,2361.07,debit_card,network_timeout,2026-06-25 10:47:03.765221,10,3,desktop_web,0,0.6,email,0
94322f7b-ffd,U00734,802.76,credit_card,daily_limit_exceeded,2026-07-19 15:23:20.766221,15,6,mobile_web,3,0.93,sms,0
1694ee4e-2c8,U00487,861.32,credit_card,expired_card,2026-08-23 10:28:18.766221,10,6,ios,1,0.62,sms,0
24c77624-2ab,U00947,559.23,wallet,card_declined_by_bank,2026-08-12 12:55:50.766221,12,2,android,0,0.68,sms,1
7e3b410f-9f3,U00226,1411.66,credit_card,insufficient_balance,2026-08-03 04:45:51.767725,4,0,android,2,0.79,whatsapp,0
a3eddc60-5fa,U00357,1672.99,upi,card_declined_by_bank,2026-06-29 15:51:24.767725,15,0,mobile_web,0,0.74,email,1
66b9d5f2-3c5,U00217,404.92,wallet,card_declined_by_bank,2026-06-28 04:10:50.768730,4,6,mobile_web,0,0.74,sms,1
72dc506e-027,U00388,508.16,credit_card,bank_server_down,2026-07-17 06:36:32.768730,6,4,android,2,0.92,sms,1
2e644323-d7e,U00906,2640.3,upi,daily_limit_exceeded,2026-08-05 21:56:37.769354,21,2,desktop_web,3,0.58,whatsapp,0
d81167ab-411,U00120,289.85,upi,insufficient_balance,2026-07-10 03:42:28.769861,3,4,desktop_web,2,0.9,email,0
ea06c847-a1f,U00649,332.59,upi,wrong_otp,2026-08-13 05:57:08.769861,5,3,desktop_web,2,0.88,whatsapp,1
8e1fd400-aa1,U00930,284.57,debit_card,expired_card,2026-06-05 06:50:27.770862,6,4,desktop_web,3,0.7,sms,0
feb2f274-bc4,U00475,250.83,credit_card,insufficient_balance,2026-06-01 01:11:35.770862,1,0,android,3,0.74,email,1
393d2cac-2c1,U00712,554.3,credit_card,insufficient_balance,2026-06-23 01:00:48.771862,1,1,ios,2,0.7,email,0
99243f0d-926,U00545,295.89,credit_card,insufficient_balance,2026-06-27 05:23:33.771862,5,5,desktop_web,1,0.66,sms,1
e7ac759e-81b,U00443,1327.6,debit_card,insufficient_balance,2026-06-23 05:52:30.772862,5,1,ios,2,0.77,email,1
e9f55377-06f,U00249,692.51,debit_card,network_timeout,2026-08-13 13:08:43.772862,13,3,mobile_web,2,0.84,sms,1
534ba460-5cf,U00864,2180.02,credit_card,card_declined_by_bank,2026-06-05 08:07:02.773862,8,4,ios,0,0.69,whatsapp,1
8b46d078-d4b,U00641,375.4,upi,expired_card,2026-07-19 09:02:44.773862,9,6,android,3,0.99,sms,1
58975879-cc7,U00246,365.8,upi,wrong_otp,2026-08-10 10:35:58.774862,10,0,ios,2,0.71,email,1
7c1a0dd3-517,U00767,497.34,upi,wrong_otp,2026-06-27 01:34:51.774862,1,5,mobile_web,0,0.99,email,1
